ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8175052	1.22E-01	1.59E-02	-2.64	-3.65268	-1.31	AIFM1	apoptosis inducing factor, mitochondria associated 1
8118548	1.22E-01	1.59E-02	2.64	-3.65492	3.92	HLA-DRA///HLA-DQA1	major histocompatibility complex, class II, DR alpha///major histocompatibility complex, class II, DQ alpha 1
8157890	1.22E-01	1.59E-02	2.64	-3.65568	1.09	PBX3	PBX homeobox 3
7948667	1.22E-01	1.59E-02	2.64	-3.65587	1.7	AHNAK	AHNAK nucleoprotein
7935146	1.22E-01	1.60E-02	-2.64	-3.65917	-1.35	NOC3L	NOC3 like DNA replication regulator
8038382	1.23E-01	1.60E-02	-2.64	-3.66145	-1.01	PIH1D1	PIH1 domain containing 1
7963421	1.23E-01	1.60E-02	2.64	-3.66251	4.2	KRT6A	keratin 6A
8142774	1.23E-01	1.61E-02	-2.64	-3.66361	-1.12	RBM28	RNA binding motif protein 28
8054614	1.23E-01	1.61E-02	-2.64	-3.66367	-1.07	ANAPC1P1///LOC285074///ANAPC1	anaphase promoting complex subunit 1 pseudogene 1///anaphase promoting complex subunit 1 pseudogene///anaphase promoting complex subunit 1
8122365	1.23E-01	1.61E-02	-2.63	-3.6671	-1.8	ADGRG6	adhesion G protein-coupled receptor G6
8097461	1.23E-01	1.61E-02	-2.63	-3.66754	-1.05	NOCT	nocturnin
7929243	1.23E-01	1.62E-02	-2.63	-3.66933	-1.25	NHP2	NHP2 ribonucleoprotein
8039257	1.23E-01	1.62E-02	2.63	-3.67006	1.1	LAIR1	leukocyte associated immunoglobulin like receptor 1
7939265	1.24E-01	1.64E-02	-2.63	-3.68101	-1.37	NAT10	N-acetyltransferase 10
8013399	1.25E-01	1.64E-02	2.63	-3.685	1.14	ULK2	unc-51 like autophagy activating kinase 2
8088911	1.25E-01	1.65E-02	2.63	-3.6861	1.15	ZNF717	zinc finger protein 717
7902396	1.25E-01	1.65E-02	-2.62	-3.68676	-1.54	SNORD45C	small nucleolar RNA, C/D box 45C
7958666	1.25E-01	1.65E-02	-2.62	-3.68758	-1.02	FAM216A	family with sequence similarity 216 member A
8175593	1.25E-01	1.65E-02	2.62	-3.68813	1.4	IDS	iduronate 2-sulfatase
8083605	1.25E-01	1.65E-02	-2.62	-3.68879	-1.08	RSRC1	arginine and serine rich coiled-coil 1
8124498	1.25E-01	1.65E-02	2.62	-3.68882	1.35	ZNF204P	zinc finger protein 204, pseudogene
8079311	1.25E-01	1.66E-02	-2.62	-3.69189	-1.06	LARS2	leucyl-tRNA synthetase 2, mitochondrial
7935270	1.25E-01	1.66E-02	2.62	-3.69297	1.03	BLNK	B-cell linker
8060344	1.25E-01	1.66E-02	-2.62	-3.69416	-1.46	TRIB3	tribbles pseudokinase 3
8136631	1.26E-01	1.67E-02	-2.62	-3.6984	-1.06	SSBP1	single stranded DNA binding protein 1
7945831	1.26E-01	1.67E-02	2.62	-3.69867	1.11	OSBPL5	oxysterol binding protein like 5
8159249	1.26E-01	1.67E-02	-2.62	-3.70029	-1.05	MRPS2	mitochondrial ribosomal protein S2
8030383	1.27E-01	1.69E-02	2.61	-3.71171	1.13	RCN3	reticulocalbin 3
7938880	1.28E-01	1.70E-02	-2.61	-3.71724	-1.88	HTATIP2	HIV-1 Tat interactive protein 2
7901091	1.28E-01	1.71E-02	-2.61	-3.72205	-1.16	TOE1	target of EGR1, member 1 (nuclear)
8038962	1.28E-01	1.71E-02	2.61	-3.72388	1.12	ZNF836	zinc finger protein 836
8135514	1.28E-01	1.71E-02	-2.61	-3.72446	-1.42	IFRD1	interferon related developmental regulator 1
8152703	1.28E-01	1.71E-02	2.61	-3.72473	1.5	FBXO32	F-box protein 32
8104422	1.28E-01	1.72E-02	-2.61	-3.72611	-1.45	MTRR	5-methyltetrahydrofolate-homocysteine methyltransferase reductase
8149825	1.28E-01	1.72E-02	2.6	-3.72693	1.68	STC1	stanniocalcin 1
7922412	1.29E-01	1.72E-02	-2.6	-3.72973	-1.63	SNORD77	small nucleolar RNA, C/D box 77
8003171	1.29E-01	1.73E-02	-2.6	-3.7336	-1.21	COTL1	coactosin like F-actin binding protein 1
8139706	1.29E-01	1.73E-02	-2.6	-3.73462	-1.12	SEC61G	Sec61 translocon gamma subunit
8111952	1.29E-01	1.73E-02	-2.6	-3.73516	-1.19	TMEM267	transmembrane protein 267
8143790	1.29E-01	1.74E-02	2.6	-3.73558	1.39	TMEM176B	transmembrane protein 176B
8122440	1.29E-01	1.74E-02	-2.6	-3.73623	-1.38	LTV1	LTV1 ribosome biogenesis factor
8163637	1.29E-01	1.74E-02	2.6	-3.73788	2.06	TNC	tenascin C
8106193	1.29E-01	1.75E-02	-2.6	-3.7419	-1.32	UTP15	UTP15, small subunit processome component
8049317	1.30E-01	1.75E-02	-2.6	-3.74404	-1.55	DGKD	diacylglycerol kinase delta
8027139	1.30E-01	1.75E-02	-2.6	-3.74532	-1.04	RFXANK	regulatory factor X associated ankyrin containing protein
8163002	1.30E-01	1.76E-02	2.6	-3.74646	1.58	KLF4	Kruppel like factor 4
8029280	1.30E-01	1.76E-02	2.59	-3.74822	1.04	CD177	CD177 molecule
8108015	1.31E-01	1.77E-02	-2.59	-3.75324	-1.13	HSPA4	heat shock protein family A (Hsp70) member 4
8078971	1.31E-01	1.77E-02	2.59	-3.7561	1.64	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3
7950654	1.32E-01	1.78E-02	-2.59	-3.7618	-1.5	ALG8	ALG8, alpha-1,3-glucosyltransferase
8083677	1.32E-01	1.79E-02	-2.59	-3.76361	-1.17	IQCJ-SCHIP1///SCHIP1	IQCJ-SCHIP1 readthrough///schwannomin interacting protein 1
8145361	1.32E-01	1.79E-02	2.59	-3.76549	1.19	NEFM	neurofilament, medium polypeptide
7991598	1.32E-01	1.80E-02	-2.58	-3.7681	-1.22	SNRPA1	small nuclear ribonucleoprotein polypeptide A'
8009366	1.32E-01	1.80E-02	-2.58	-3.76852	-1.05	NOL11	nucleolar protein 11
7905733	1.33E-01	1.81E-02	-2.58	-3.77636	-1.36	HAX1	HCLS1 associated protein X-1
8148448	1.33E-01	1.82E-02	2.58	-3.77753	1.09	KHDRBS3	KH RNA binding domain containing, signal transduction associated 3
7986503	1.33E-01	1.82E-02	2.58	-3.7778	1.12	DNM1P46///DNM1P46	dynamin 1 pseudogene 46///dynamin 1 pseudogene 46
7948455	1.33E-01	1.82E-02	2.58	-3.77919	1.67	MS4A6A	membrane spanning 4-domains A6A
8019316	1.33E-01	1.82E-02	-2.58	-3.78174	-1.48	PYCR1	pyrroline-5-carboxylate reductase 1
7948881	1.34E-01	1.83E-02	-2.58	-3.78426	-1.47	WDR74	WD repeat domain 74
8112570	1.34E-01	1.83E-02	-2.58	-3.78544	-1.21	MRPS27///MRPS27	mitochondrial ribosomal protein S27///mitochondrial ribosomal protein S27
8139021	1.34E-01	1.83E-02	-2.57	-3.78738	-1.01	KIAA0895	KIAA0895
7952601	1.34E-01	1.84E-02	2.57	-3.78749	1.25	ETS1	ETS proto-oncogene 1, transcription factor
8139212	1.34E-01	1.85E-02	2.57	-3.79314	1.3	GLI3	GLI family zinc finger 3
8178199	1.35E-01	1.85E-02	2.57	-3.79624	3.61	HLA-DQA2///HLA-DQA1	major histocompatibility complex, class II, DQ alpha 2///major histocompatibility complex, class II, DQ alpha 1
8179489	1.35E-01	1.85E-02	2.57	-3.79624	3.61	HLA-DQA2///HLA-DQA1	major histocompatibility complex, class II, DQ alpha 2///major histocompatibility complex, class II, DQ alpha 1
8039034	1.35E-01	1.85E-02	2.57	-3.79698	1.03	ZNF160	zinc finger protein 160
8157105	1.35E-01	1.86E-02	2.57	-3.80053	1.52	ZNF462	zinc finger protein 462
8117630	1.35E-01	1.86E-02	-2.57	-3.80108	-1.02	ZNF165	zinc finger protein 165
8116848	1.36E-01	1.88E-02	-2.56	-3.81079	-1.53	PAK1IP1	PAK1 interacting protein 1
8044111	1.37E-01	1.89E-02	-2.56	-3.81479	-1.06	MRPS9	mitochondrial ribosomal protein S9
7947694	1.37E-01	1.89E-02	-2.56	-3.81564	-1.38	CKAP5	cytoskeleton associated protein 5
8063697	1.37E-01	1.90E-02	-2.56	-3.81833	-1.3	NELFCD	negative elongation factor complex member C/D
8092067	1.37E-01	1.90E-02	-2.56	-3.81864	-1.36	RPL22L1	ribosomal protein L22 like 1
8143028	1.37E-01	1.90E-02	-2.56	-3.81969	-1.25	CHCHD3	coiled-coil-helix-coiled-coil-helix domain containing 3
7942879	1.37E-01	1.91E-02	-2.56	-3.823	-1.14	TMEM126B	transmembrane protein 126B
8084955	1.38E-01	1.92E-02	-2.55	-3.82745	-1.31	PIGX	phosphatidylinositol glycan anchor biosynthesis class X
8081953	1.38E-01	1.92E-02	-2.55	-3.82796	-1.04	GTF2E1	general transcription factor IIE subunit 1
8077270	1.38E-01	1.92E-02	2.55	-3.82901	1.4	CHL1	cell adhesion molecule L1 like
8148198	1.38E-01	1.92E-02	-2.55	-3.82948	-1.02	WDYHV1	WDYHV motif containing 1
7905938	1.38E-01	1.92E-02	-2.55	-3.83006	-1.47	SLC50A1	solute carrier family 50 member 1
7936529	1.38E-01	1.92E-02	-2.55	-3.83134	-1.01	SHTN1	shootin 1
8105545	1.38E-01	1.92E-02	-2.55	-3.83155	-1.18	IPO11	importin 11
8005953	1.39E-01	1.93E-02	-2.55	-3.83507	-1.3	SNORD4A	small nucleolar RNA, C/D box 4A
8032484	1.39E-01	1.94E-02	-2.55	-3.83819	-1.13	TIMM13	translocase of inner mitochondrial membrane 13
8059177	1.39E-01	1.94E-02	-2.55	-3.83957	-1.11	TUBA4A	tubulin alpha 4a
7919226	1.39E-01	1.95E-02	-2.55	-3.84135	-1.08	POLR3C	RNA polymerase III subunit C
8124813	1.39E-01	1.95E-02	-2.55	-3.84526	-1.27	MDC1	mediator of DNA damage checkpoint 1
8178404	1.39E-01	1.95E-02	-2.55	-3.84526	-1.27	MDC1	mediator of DNA damage checkpoint 1
7996772	1.39E-01	1.95E-02	-2.54	-3.84595	-1.37	SLC7A6	solute carrier family 7 member 6
8004804	1.40E-01	1.96E-02	-2.54	-3.84762	-1.16	PFAS	phosphoribosylformylglycinamidine synthase
7962590	1.40E-01	1.97E-02	-2.54	-3.85304	-1.04	RPAP3	RNA polymerase II associated protein 3
7985134	1.40E-01	1.97E-02	-2.54	-3.8532	-1.07	IDH3A	isocitrate dehydrogenase 3 (NAD(+)) alpha
7903227	1.41E-01	1.98E-02	2.54	-3.8589	1.81	PALMD	palmdelphin
8121257	1.41E-01	1.99E-02	2.54	-3.86018	1.8	PRDM1	PR/SET domain 1
8148955	1.41E-01	1.99E-02	-2.54	-3.86279	-1.34	C8orf33	chromosome 8 open reading frame 33
7945803	1.41E-01	2.00E-02	-2.53	-3.86677	-1.11	CARS	cysteinyl-tRNA synthetase
7898833	1.41E-01	2.00E-02	-2.53	-3.86822	-1.09	KDM1A	lysine demethylase 1A
8023696	1.41E-01	2.00E-02	2.53	-3.86909	4.42	SERPINB3	serpin family B member 3
8122756	1.42E-01	2.01E-02	2.53	-3.87054	1.4	PLEKHG1///PLEKHG1	pleckstrin homology and RhoGEF domain containing G1///pleckstrin homology and RhoGEF domain containing G1
8069553	1.42E-01	2.01E-02	2.53	-3.87183	1.41	NRIP1	nuclear receptor interacting protein 1
8166455	1.42E-01	2.01E-02	-2.53	-3.87191	-1.3	PRDX4	peroxiredoxin 4
8161919	1.43E-01	2.03E-02	2.53	-3.88197	1.57	TLE1	transducin like enhancer of split 1
7936661	1.43E-01	2.03E-02	-2.53	-3.8829	-1.09	PRDX3	peroxiredoxin 3
8102232	1.43E-01	2.05E-02	2.52	-3.88869	1.34	LEF1	lymphoid enhancer binding factor 1
8159337	1.43E-01	2.05E-02	-2.52	-3.88932	-1.2	PMPCA	peptidase, mitochondrial processing alpha subunit
8162940	1.43E-01	2.05E-02	2.52	-3.89037	1.81	ABCA1	ATP binding cassette subfamily A member 1
8033002	1.43E-01	2.05E-02	-2.52	-3.89112	-1.39	LONP1	lon peptidase 1, mitochondrial
8044154	1.44E-01	2.06E-02	2.52	-3.89243	1.07	CD8B	CD8b molecule
7901696	1.44E-01	2.07E-02	-2.52	-3.90035	-1.11	PCSK9	proprotein convertase subtilisin/kexin type 9
7933855	1.45E-01	2.09E-02	-2.51	-3.90556	-1.26	RTKN2	rhotekin 2
8125530	1.46E-01	2.10E-02	2.51	-3.91228	1.64	HLA-DMB	major histocompatibility complex, class II, DM beta
8019541	1.46E-01	2.10E-02	2.51	-3.91291	2.05	ZNF750	zinc finger protein 750
8173551	1.46E-01	2.10E-02	-2.51	-3.91422	-1.31	PHKA1	phosphorylase kinase regulatory subunit alpha 1
8064866	1.46E-01	2.12E-02	2.51	-3.9187	1.08	LOC643406///LINC00654	uncharacterized LOC643406///long intergenic non-protein coding RNA 654
8074773	1.46E-01	2.12E-02	-2.51	-3.92055	-1.17	YDJC	YdjC homolog (bacterial)
7923659	1.46E-01	2.12E-02	-2.51	-3.92114	-1.34	PPP1R15B	protein phosphatase 1 regulatory subunit 15B
8047763	1.47E-01	2.14E-02	2.5	-3.92808	1.41	NRP2	neuropilin 2
8060949	1.47E-01	2.14E-02	-2.5	-3.93137	-1.19	ANKEF1	ankyrin repeat and EF-hand domain containing 1
8022711	1.47E-01	2.15E-02	2.5	-3.93302	2.61	DSC2	desmocollin 2
8057620	1.48E-01	2.16E-02	2.5	-3.93792	2.21	COL5A2	collagen type V alpha 2 chain
8110841	1.48E-01	2.17E-02	-2.5	-3.94193	-1.11	LPCAT1	lysophosphatidylcholine acyltransferase 1
7898793	1.49E-01	2.18E-02	2.49	-3.94599	1.14	C1QA	complement C1q A chain
7981943	1.49E-01	2.19E-02	2.49	-3.95153	1.78	SNORD64///PWAR5	small nucleolar RNA, C/D box 64///Prader Willi/Angelman region RNA 5
8087547	1.50E-01	2.20E-02	-2.49	-3.95414	-1.05	MST1R	macrophage stimulating 1 receptor
8027117	1.50E-01	2.20E-02	-2.49	-3.9555	-1.04	ARMC6	armadillo repeat containing 6
7989924	1.50E-01	2.21E-02	-2.49	-3.95797	-1.21	SNAPC5	small nuclear RNA activating complex polypeptide 5
8149555	1.50E-01	2.21E-02	2.49	-3.95939	1.47	PSD3	pleckstrin and Sec7 domain containing 3
8134429	1.50E-01	2.22E-02	2.48	-3.96327	2.03	LOC100506990	uncharacterized LOC100506990
8068902	1.51E-01	2.24E-02	-2.48	-3.97066	-1.04	RRP1B	ribosomal RNA processing 1B
7949577	1.51E-01	2.24E-02	-2.48	-3.97209	-1.06	YIF1A	Yip1 interacting factor homolog A, membrane trafficking protein
8104738	1.52E-01	2.25E-02	-2.48	-3.97687	-1.01	SUB1	SUB1 homolog, transcriptional regulator
8097480	1.52E-01	2.26E-02	-2.48	-3.97958	-1.21	NAA15	N(alpha)-acetyltransferase 15, NatA auxiliary subunit
8021594	1.52E-01	2.26E-02	2.48	-3.98069	1.72	SERPINB12	serpin family B member 12
8054479	1.53E-01	2.27E-02	2.47	-3.98429	2.37	MALL	mal, T-cell differentiation protein like
7919787	1.53E-01	2.27E-02	-2.47	-3.9846	-1.26	HORMAD1	HORMA domain containing 1
8011640	1.53E-01	2.28E-02	-2.47	-3.98828	-1.13	MYBBP1A	MYB binding protein 1a
8102468	1.53E-01	2.29E-02	2.47	-3.98989	1.81	PRSS12	protease, serine 12
8180078	1.54E-01	2.30E-02	2.47	-3.99397	1.56	HLA-DMB	major histocompatibility complex, class II, DM beta
7926679	1.54E-01	2.30E-02	2.47	-3.99401	1.12	KIAA1217	KIAA1217
7958895	1.54E-01	2.31E-02	-2.47	-3.99843	-1.58	OAS3	2'-5'-oligoadenylate synthetase 3
8059413	1.55E-01	2.33E-02	2.46	-4.00598	1.7	DOCK10	dedicator of cytokinesis 10
8149927	1.55E-01	2.33E-02	2.46	-4.00628	2.2	CLU	clusterin
8097647	1.56E-01	2.33E-02	-2.46	-4.00886	-1.11	ABCE1	ATP binding cassette subfamily E member 1
8151296	1.56E-01	2.33E-02	-2.46	-4.00953	-1.08	LACTB2	lactamase beta 2
7905929	1.56E-01	2.34E-02	-2.46	-4.01076	-1.03	EFNA1	ephrin A1
7925611	1.56E-01	2.35E-02	-2.46	-4.01647	-1.1	TFB2M	transcription factor B2, mitochondrial
8159854	1.57E-01	2.36E-02	-2.46	-4.01878	-1.05	PUM3	pumilio RNA binding family member 3
8050240	1.57E-01	2.37E-02	-2.45	-4.02162	-1.61	ODC1	ornithine decarboxylase 1
8019964	1.58E-01	2.39E-02	2.45	-4.02939	1.28	ARHGAP28	Rho GTPase activating protein 28
7978132	1.59E-01	2.40E-02	-2.45	-4.03635	-1.17	IPO4	importin 4
7982350	1.60E-01	2.44E-02	2.44	-4.04842	1.24	GOLGA8R///GOLGA8O///GOLGA8N	golgin A8 family member R///golgin A8 family member O///golgin A8 family member N
7987139	1.60E-01	2.44E-02	2.44	-4.04842	1.24	GOLGA8R///GOLGA8O///GOLGA8N	golgin A8 family member R///golgin A8 family member O///golgin A8 family member N
8034940	1.62E-01	2.46E-02	2.44	-4.05737	1.54	NOTCH3	notch 3
7916986	1.62E-01	2.48E-02	2.43	-4.06423	1.37	NEGR1	neuronal growth regulator 1
7902043	1.62E-01	2.48E-02	-2.43	-4.06487	-1.24	DNAJC6	DnaJ heat shock protein family (Hsp40) member C6
8168416	1.63E-01	2.49E-02	-2.43	-4.06695	-1.14	USMG5	up-regulated during skeletal muscle growth 5 homolog (mouse)
8156761	1.63E-01	2.50E-02	-2.43	-4.07091	-1.1	NANS	N-acetylneuraminate synthase
7998762	1.63E-01	2.50E-02	-2.43	-4.07155	-1.15	ECI1	enoyl-CoA delta isomerase 1
8141295	1.63E-01	2.51E-02	-2.43	-4.07479	-1.23	ATP5J2	ATP synthase, H+ transporting, mitochondrial Fo complex subunit F2
7939197	1.63E-01	2.51E-02	2.43	-4.07578	1.06	HIPK3	homeodomain interacting protein kinase 3
7981601	1.63E-01	2.51E-02	2.43	-4.07592	1.73	IGHM///IGHG1///IGHD///IGHA2///IGHA1///IGHA2///IGHA1///IGH	immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus
8024089	1.63E-01	2.51E-02	-2.43	-4.07648	-1.03	WDR18	WD repeat domain 18
8112478	1.63E-01	2.51E-02	2.43	-4.07713	1.19	NAIP	NLR family apoptosis inhibitory protein
7957890	1.63E-01	2.52E-02	-2.43	-4.07848	-1.16	UTP20	UTP20, small subunit processome component
7948612	1.63E-01	2.52E-02	-2.42	-4.08009	-1.82	FADS1	fatty acid desaturase 1
7940473	1.64E-01	2.53E-02	-2.42	-4.08452	-1.31	TMEM138	transmembrane protein 138
7995755	1.64E-01	2.54E-02	-2.42	-4.08546	-1.21	OGFOD1	2-oxoglutarate and iron dependent oxygenase domain containing 1
7968734	1.64E-01	2.54E-02	-2.42	-4.08552	-1.19	SLC25A15	solute carrier family 25 member 15
8007008	1.64E-01	2.54E-02	2.42	-4.08575	1.04	THRA	thyroid hormone receptor, alpha
8056860	1.64E-01	2.54E-02	2.42	-4.08587	1.44	WIPF1	WAS/WASL interacting protein family member 1
8043459	1.64E-01	2.54E-02	2.42	-4.08724	2.69	IGKC	immunoglobulin kappa constant
7970262	1.65E-01	2.55E-02	-2.42	-4.08946	-1.23	CUL4A	cullin 4A
8086949	1.65E-01	2.56E-02	-2.42	-4.09241	-1.23	CCDC51	coiled-coil domain containing 51
7963410	1.66E-01	2.57E-02	2.42	-4.09632	4.02	KRT6C///KRT6B///KRT6A///KRT5	keratin 6C///keratin 6B///keratin 6A///keratin 5
7908409	1.66E-01	2.59E-02	2.41	-4.10307	1.08	RGS2	regulator of G-protein signaling 2
8103494	1.66E-01	2.59E-02	2.41	-4.10447	1.19	NPY1R///NPY1R	neuropeptide Y receptor Y1///neuropeptide Y receptor Y1
8133345	1.67E-01	2.60E-02	-2.41	-4.1072	-1.07	WBSCR22	Williams-Beuren syndrome chromosome region 22
7954653	1.67E-01	2.60E-02	2.41	-4.10778	1.31	TSPAN11	tetraspanin 11
8112668	1.67E-01	2.61E-02	2.41	-4.11049	1.01	GCNT4	glucosaminyl (N-acetyl) transferase 4, core 2
8009727	1.68E-01	2.63E-02	-2.41	-4.11706	-1.29	MRPL58	mitochondrial ribosomal protein L58
8110734	1.68E-01	2.63E-02	-2.4	-4.12023	-1.19	BRD9	bromodomain containing 9
8116807	1.68E-01	2.64E-02	-2.4	-4.12062	-1.29	SNRNP48	small nuclear ribonucleoprotein U11/U12 subunit 48
7984079	1.68E-01	2.64E-02	2.4	-4.12098	1.22	TPM1	tropomyosin 1 (alpha)
8082368	1.68E-01	2.64E-02	-2.4	-4.12171	-1.11	PODXL2	podocalyxin like 2
8110803	1.68E-01	2.64E-02	-2.4	-4.12184	-1.66	CLPTM1L	CLPTM1 like
8170364	1.69E-01	2.66E-02	2.4	-4.12765	1.15	AFF2	AF4/FMR2 family member 2
7930498	1.69E-01	2.66E-02	2.4	-4.13036	1.81	ACSL5	acyl-CoA synthetase long-chain family member 5
8171435	1.69E-01	2.67E-02	-2.4	-4.13096	-1.37	PIR-FIGF///PIR	PIR-FIGF readthrough///pirin
7938301	1.70E-01	2.67E-02	-2.4	-4.13309	-1.14	AKIP1	A-kinase interacting protein 1
8041582	1.70E-01	2.67E-02	2.4	-4.13309	1.07	PKDCC	protein kinase domain containing, cytoplasmic
8087485	1.71E-01	2.71E-02	2.39	-4.14455	1.29	UBA7	ubiquitin like modifier activating enzyme 7
8037301	1.71E-01	2.71E-02	2.39	-4.1457	1.46	LYPD3	LY6/PLAUR domain containing 3
7915910	1.72E-01	2.72E-02	2.39	-4.1494	1.41	PDZK1IP1	PDZK1 interacting protein 1
8175217	1.72E-01	2.72E-02	2.39	-4.15068	1.7	GPC4	glypican 4
8153678	1.72E-01	2.73E-02	-2.39	-4.15203	-1.07	BOP1	block of proliferation 1
7901052	1.72E-01	2.74E-02	-2.39	-4.15488	-1.25	SNORD38B	small nucleolar RNA, C/D box 38B
8140579	1.72E-01	2.74E-02	2.39	-4.15513	1.43	CACNA2D1	calcium voltage-gated channel auxiliary subunit alpha2delta 1
7981732	1.72E-01	2.74E-02	2.38	-4.15612	2.89	LOC102723407///IGHV4-31///IGHM///IGHD///IGHA2///LOC102723407///SKAP2///IGHA2///IGHA1///IGH	putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8///immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8///src kinase associated phosphoprotein 2///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus
7953594	1.73E-01	2.76E-02	-2.38	-4.16402	-1.08	EMG1	EMG1, N1-specific pseudouridine methyltransferase
8138489	1.73E-01	2.76E-02	-2.38	-4.16421	-1.85	CDCA7L	cell division cycle associated 7 like
8091283	1.74E-01	2.78E-02	-2.38	-4.16926	-2.06	PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2
7962375	1.74E-01	2.79E-02	2.38	-4.17395	2.03	PRICKLE1	prickle planar cell polarity protein 1
7939825	1.75E-01	2.80E-02	-2.38	-4.1745	-1.05	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3
7950235	1.75E-01	2.81E-02	2.37	-4.17774	1.04	STARD10	StAR related lipid transfer domain containing 10
8082916	1.75E-01	2.81E-02	-2.37	-4.17848	-1.67	IL20RB	interleukin 20 receptor subunit beta
8124008	1.76E-01	2.82E-02	-2.37	-4.18319	-1.18	MCUR1	mitochondrial calcium uniporter regulator 1
8141094	1.76E-01	2.82E-02	2.37	-4.18333	2.14	PDK4	pyruvate dehydrogenase kinase 4
8046895	1.76E-01	2.83E-02	2.37	-4.18523	1.53	FAM171B	family with sequence similarity 171 member B
8084100	1.76E-01	2.83E-02	-2.37	-4.18643	-1.06	USP13	ubiquitin specific peptidase 13 (isopeptidase T-3)
7981960	1.76E-01	2.84E-02	2.37	-4.18771	1.56	SNORD116-6	small nucleolar RNA, C/D box 116-6
7981724	1.77E-01	2.85E-02	2.37	-4.19122	4.09	SCFV///IGLJ3///IGHM///IGHG1///IGHD///C14orf99///IGHV3-48///IGHV3-69-1	single-chain Fv fragment///immunoglobulin lambda joining 3///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///uncharacterized LOC317730///immunoglobulin heavy variable 3-48///immunoglobulin heavy variable 3-69-1 (pseudogene)
8081710	1.77E-01	2.87E-02	2.36	-4.19768	1.14	SIDT1	SID1 transmembrane family member 1
7910427	1.77E-01	2.87E-02	-2.36	-4.19805	-1.25	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2
7942135	1.78E-01	2.88E-02	2.36	-4.20004	1.53	ANO1	anoctamin 1
8145122	1.78E-01	2.88E-02	-2.36	-4.20054	-1.53	SLC39A14	solute carrier family 39 member 14
7902687	1.78E-01	2.90E-02	2.36	-4.20772	1.69	CYR61	cysteine rich angiogenic inducer 61
7951046	1.79E-01	2.91E-02	-2.36	-4.21111	-1.02	MRE11A	MRE11 homolog A, double strand break repair nuclease
8023688	1.79E-01	2.91E-02	2.36	-4.2118	3.46	SERPINB4	serpin family B member 4
8093096	1.79E-01	2.91E-02	-2.36	-4.21245	-1.07	TCTEX1D2	Tctex1 domain containing 2
8034974	1.79E-01	2.92E-02	2.35	-4.21455	1.63	EPHX3	epoxide hydrolase 3
7955441	1.80E-01	2.93E-02	2.35	-4.21869	1.92	METTL7A	methyltransferase like 7A
7981728	1.80E-01	2.94E-02	2.35	-4.21911	4.33	IGHM///IGHV3-48///IGHV3-69-1	immunoglobulin heavy constant mu///immunoglobulin heavy variable 3-48///immunoglobulin heavy variable 3-69-1 (pseudogene)
8123864	1.80E-01	2.94E-02	-2.35	-4.21916	-1.65	TFAP2A	transcription factor AP-2 alpha
8034615	1.80E-01	2.94E-02	-2.35	-4.22144	-1.07	TRMT1	tRNA methyltransferase 1
7997712	1.80E-01	2.95E-02	2.35	-4.22195	1.39	IRF8	interferon regulatory factor 8
7914270	1.80E-01	2.95E-02	2.35	-4.22451	2.84	LAPTM5	lysosomal protein transmembrane 5
8047738	1.81E-01	2.97E-02	2.35	-4.22948	1.16	NRP2	neuropilin 2
8062927	1.82E-01	2.99E-02	2.34	-4.23608	2.61	PI3	peptidase inhibitor 3
8110966	1.82E-01	2.99E-02	-2.34	-4.23677	-1.16	FAM173B	family with sequence similarity 173 member B
7957665	1.82E-01	3.01E-02	2.34	-4.24048	1.24	ELK3	ELK3, ETS transcription factor
8084232	1.83E-01	3.02E-02	-2.34	-4.24491	-1.13	YEATS2	YEATS domain containing 2
8113358	1.83E-01	3.04E-02	2.34	-4.24955	1.18	ST8SIA4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4
7898799	1.84E-01	3.04E-02	2.33	-4.25109	1.42	C1QC	complement C1q C chain
7962203	1.84E-01	3.04E-02	-2.33	-4.25224	-1.05	YARS2	tyrosyl-tRNA synthetase 2
8136347	1.84E-01	3.05E-02	2.33	-4.25386	1.27	CALD1	caldesmon 1
